Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784061239,50,,Aggregated,19.000000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,416,0,520.0,613.8865427908657,160.36329199999955,1799.711125,2750.935096153846
1784061240,50,,Aggregated,19.000000,0.000000,520,870,890,920,1100,1100,1200,1300,1800,1800,1800,447,0,520.0,628.8244300111862,160.36329199999955,1799.711125,2647.2058165548096
1784061241,50,,Aggregated,18.400000,0.000000,520,870,890,910,1100,1100,1200,1300,1800,1800,1800,459,0,520.0,627.0242078932469,160.36329199999955,1799.711125,2659.305010893246
1784061242,50,,Aggregated,19.300000,0.000000,520,870,890,910,1100,1100,1200,1300,1800,1800,1800,483,0,520.0,624.4304107308495,160.36329199999955,1799.711125,2670.6128364389233
1784061243,50,,Aggregated,19.400000,0.000000,520,870,890,910,1100,1100,1200,1300,1800,1800,1800,499,0,520.0,627.0481284428865,160.36329199999955,1799.711125,2657.0
1784061244,50,,Aggregated,18.800000,0.000000,520,870,890,910,1100,1100,1200,1200,1800,1800,1800,517,0,520.0,626.2005618355906,160.36329199999955,1799.711125,2669.568665377176
1784061245,50,,Aggregated,19.500000,0.000000,520,870,890,910,1100,1100,1200,1200,1800,1800,1800,538,0,520.0,627.4928836171009,160.36329199999955,1799.711125,2635.1412639405203
1784061246,50,,Aggregated,18.900000,0.000000,520,870,890,910,1100,1100,1200,1200,1800,1800,1800,558,0,520.0,621.3583423853051,160.36329199999955,1799.711125,2642.9211469534052
1784061247,50,,Aggregated,19.100000,0.000000,520,870,890,910,1100,1100,1200,1200,1800,1800,1800,579,0,520.0,620.1887155440422,160.36329199999955,1799.711125,2658.8013816925736
1784061248,50,,Aggregated,18.900000,0.000000,520,870,880,900,1100,1100,1200,1200,1800,1800,1800,601,0,520.0,616.1068040199672,160.36329199999955,1799.711125,2730.1231281198
1784061249,50,,Aggregated,19.000000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,615,0,520.0,612.4312757593499,160.36329199999955,1799.711125,2742.9219512195123
1784061250,50,,Aggregated,19.300000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,637,0,520.0,612.9701866970177,160.36329199999955,1799.711125,2751.2354788069074
1784061251,50,,Aggregated,20.000000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,659,0,520.0,613.8253827283768,160.36329199999955,1799.711125,2723.039453717754
1784061252,50,,Aggregated,19.000000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,674,0,520.0,612.0447839540064,160.36329199999955,1799.711125,2747.373887240356
1784061253,50,,Aggregated,18.800000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,690,0,520.0,611.6874540623193,160.36329199999955,1799.711125,2768.3463768115944
1784061254,50,,Aggregated,19.900000,0.000000,520,870,880,900,1100,1100,1200,1200,1800,1800,1800,713,0,520.0,612.2254760561015,160.36329199999955,1799.711125,2757.9971949509118
1784061255,50,,Aggregated,19.000000,0.000000,520,870,880,900,1100,1100,1200,1200,1800,1800,1800,734,0,520.0,615.3068517956409,160.36329199999955,1799.711125,2774.074931880109
1784061256,50,,Aggregated,19.100000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,752,0,520.0,611.0137130000006,160.36329199999955,1799.711125,2788.784574468085
1784061257,50,,Aggregated,19.700000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,776,0,520.0,610.2121908981965,160.36329199999955,1799.711125,2768.4458762886597
1784061258,50,,Aggregated,19.400000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,788,0,520.0,610.3108987563458,160.36329199999955,1799.711125,2762.48730964467
1784061259,50,,Aggregated,19.100000,0.000000,520,750,880,900,1100,1100,1200,1200,1800,1800,1800,809,0,520.0,609.0354202323863,160.36329199999955,1799.711125,2769.500618046972
1784061260,50,,Aggregated,18.900000,0.000000,520,750,880,900,1100,1100,1200,1200,1800,1800,1800,832,0,520.0,608.3431618701927,160.36329199999955,1799.711125,2799.407451923077
1784061261,50,,Aggregated,18.800000,0.000000,520,750,880,900,1100,1100,1100,1200,1800,1800,1800,852,0,520.0,609.5230839295778,160.36329199999955,1799.711125,2787.8568075117373
1784061262,50,,Aggregated,19.500000,0.000000,520,860,880,900,1100,1100,1100,1200,1800,1800,1800,869,0,520.0,609.0584107307252,160.36329199999955,1799.711125,2801.38665132336
1784061263,50,,Aggregated,19.600000,0.000000,520,860,880,900,1100,1100,1200,1200,1800,1800,1800,892,0,520.0,610.315883554933,160.36329199999955,1799.711125,2792.993273542601
1784061264,50,,Aggregated,19.200000,0.000000,520,860,880,900,1100,1100,1100,1200,1800,1800,1800,908,0,520.0,608.8255955462557,160.36329199999955,1799.711125,2785.888766519824
1784061265,50,,Aggregated,19.800000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,926,0,520.0,609.3866568639311,160.36329199999955,1799.711125,2785.8758099352053
1784061266,50,,Aggregated,19.900000,0.000000,520,870,880,900,1100,1100,1100,1200,1800,1800,1800,948,0,520.0,611.0562140495782,160.36329199999955,1799.711125,2787.0
1784061267,50,,Aggregated,19.300000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,964,0,520.0,609.4202905010375,160.36329199999955,1799.711125,2800.2095435684646
1784061268,50,,Aggregated,19.900000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,985,0,520.0,609.8029479289343,160.36329199999955,1799.711125,2792.260913705584
1784061269,50,,Aggregated,20.100000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,1000,0,520.0,607.9755782130002,160.36329199999955,1799.711125,2787.718
1784061270,50,,Aggregated,19.200000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1023,0,520.0,609.8841764848487,160.36329199999955,1799.711125,2791.316715542522
1784061271,50,,Aggregated,19.400000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1039,0,520.0,611.5369551270455,160.36329199999955,1799.711125,2774.4205967276225
1784061272,50,,Aggregated,19.000000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1063,0,520.0,608.7454940404521,160.36329199999955,1799.711125,2776.0442144873
1784061273,50,,Aggregated,19.000000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1078,0,520.0,607.5931096141005,160.36329199999955,1799.711125,2772.78293135436
1784061274,50,,Aggregated,19.500000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1098,0,520.0,606.2871168770495,160.36329199999955,1799.711125,2766.8897996357014
1784061275,50,,Aggregated,18.800000,0.000000,520,870,880,890,1100,1100,1100,1200,1800,1800,1800,1117,0,520.0,607.1374480358104,160.36329199999955,1799.711125,2752.6320501342884
1784061276,50,,Aggregated,18.600000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,1140,0,520.0,606.2599993385968,160.36329199999955,1799.711125,2745.007894736842
1784061277,50,,Aggregated,19.000000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,1153,0,520.0,605.9841282124894,160.36329199999955,1799.711125,2750.714657415438
1784061278,50,,Aggregated,19.000000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,1174,0,520.0,605.6003154795573,160.36329199999955,1799.711125,2764.7989778534925
1784061279,50,,Aggregated,18.400000,0.000000,520,860,880,890,1000,1100,1100,1200,1800,1800,1800,1194,0,520.0,604.4887267914577,160.36329199999955,1799.711125,2755.994137353434
1784061280,50,,Aggregated,19.400000,0.000000,520,750,880,890,1000,1100,1100,1200,1800,1800,1800,1216,0,520.0,603.0488171217107,160.36329199999955,1799.711125,2750.3700657894738
1784061281,50,,Aggregated,19.200000,0.000000,520,860,880,890,1100,1100,1100,1200,1800,1800,1800,1237,0,520.0,604.2466392756671,160.36329199999955,1799.711125,2749.405820533549
1784061282,50,,Aggregated,19.300000,0.000000,520,660,880,890,1000,1100,1100,1200,1800,1800,1800,1251,0,520.0,602.5697966906476,160.36329199999955,1799.711125,2762.7881694644284
1784061283,50,,Aggregated,19.600000,0.000000,520,640,880,890,1000,1100,1100,1200,1800,1800,1800,1271,0,520.0,602.3264009583006,160.36329199999955,1799.711125,2758.209284028324
1784061284,50,,Aggregated,19.200000,0.000000,520,630,880,890,1000,1100,1100,1200,1800,1800,1800,1297,0,520.0,601.1769311187356,160.36329199999955,1799.711125,2749.4016962220508
1784061285,50,,Aggregated,19.100000,0.000000,520,600,880,890,1000,1100,1100,1200,1800,1800,1800,1312,0,520.0,600.4008073849086,160.36329199999955,1799.711125,2750.2820121951218
1784061286,50,,Aggregated,19.300000,0.000000,520,590,880,890,1000,1100,1100,1200,1800,1800,1800,1332,0,520.0,599.9197729587087,160.36329199999955,1799.711125,2760.063813813814
1784061287,50,,Aggregated,19.700000,0.000000,520,590,880,890,1100,1100,1100,1200,1800,1800,1800,1357,0,520.0,599.2640432321298,160.36329199999955,1799.711125,2743.801031687546
1784061288,50,,Aggregated,18.800000,0.000000,520,590,880,890,1000,1100,1100,1200,1800,1800,1800,1371,0,520.0,598.7579344157551,160.36329199999955,1799.711125,2743.3165572574762
1784061289,50,,Aggregated,19.800000,0.000000,520,600,880,890,1100,1100,1100,1200,1800,1800,1800,1391,0,520.0,599.0181098741915,160.36329199999955,1799.711125,2747.0424155283968
1784061290,50,,Aggregated,19.900000,0.000000,520,580,880,890,1000,1100,1100,1200,1800,1800,1800,1415,0,520.0,597.76292349894,160.36329199999955,1799.711125,2762.609187279152
1784061291,50,,Aggregated,19.500000,0.000000,520,590,880,890,1100,1100,1100,1200,1800,1800,1800,1432,0,520.0,598.0848824776538,160.36329199999955,1799.711125,2760.7150837988825
1784061292,50,,Aggregated,19.500000,0.000000,520,570,880,890,1100,1100,1100,1200,1800,1800,1800,1448,0,520.0,595.8074221892266,160.36329199999955,1799.711125,2758.346685082873
1784061293,50,,Aggregated,19.400000,0.000000,520,560,880,890,1000,1100,1100,1200,1800,1800,1800,1467,0,520.0,595.3208173680983,160.36329199999955,1799.711125,2768.905930470348
1784061294,50,,Aggregated,19.000000,0.000000,520,560,880,890,1100,1100,1100,1200,1800,1800,1800,1488,0,520.0,594.9507354361559,160.36329199999955,1799.711125,2759.6807795698924
1784061295,50,,Aggregated,19.400000,0.000000,520,560,880,890,1000,1100,1100,1200,1800,1800,1800,1505,0,520.0,594.9102042877076,160.36329199999955,1799.711125,2764.134219269103
1784061296,50,,Aggregated,19.900000,0.000000,520,560,880,890,1000,1100,1100,1200,1800,1800,1800,1527,0,520.0,593.7653945356908,160.36329199999955,1799.711125,2762.366077275704
1784061297,50,,Aggregated,19.000000,0.000000,520,560,880,890,1000,1100,1100,1200,1800,1800,1800,1547,0,520.0,592.8744960116354,160.36329199999955,1799.711125,2749.17323852618
1784061298,50,,Aggregated,19.800000,0.000000,520,560,880,890,1000,1100,1100,1200,1800,1800,1800,1561,0,520.0,592.7091902869955,160.36329199999955,1799.711125,2739.352978859705
